[2025-07-26 20:34:23] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:34:28] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:38:13] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:38:15] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:38:16] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:42:31] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:46:57] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:54:51] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:59:19] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 20:59:22] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:01:30] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:01:32] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:02:35] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:12:46] Error fetching data: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'deleted_at' in 'where clause'
[2025-07-26 21:14:39] Error fetching data: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'deleted_at' in 'where clause'
[2025-07-26 21:14:40] Error fetching data: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'deleted_at' in 'where clause'
[2025-07-26 21:15:03] Error fetching data: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'deleted_at' in 'where clause'
[2025-07-26 21:15:16] Error fetching data: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'deleted_at' in 'where clause'
[2025-07-26 21:15:18] Error fetching data: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'deleted_at' in 'where clause'
[2025-07-26 21:18:20] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:18:50] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:18:51] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:18:53] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:18:54] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:22:22] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:29:00] Error fetching data: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:24] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:24] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:31] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:31] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:31] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:35] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:35] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:35] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:45] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:45] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:43:46] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:44:19] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:44:19] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:44:19] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:46:49] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:46:49] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:46:49] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:48:16] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:48:16] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:48:16] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:48:16] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:50:59] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:50:59] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:50:59] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:50:59] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:51:17] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:51:18] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:51:18] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:51:18] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:13] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:14] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:15] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:15] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:22] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:22] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:22] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:22] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:58] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:58] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:59] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:52:59] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:01] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:02] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:03] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:03] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:26] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:27] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:29] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:29] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:55] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:56] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:56] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:55:57] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:58:24] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:58:24] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:58:25] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:58:25] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:59:21] Database error: SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`pms_db`.`leases`, CONSTRAINT `leases_ibfk_1` FOREIGN KEY (`tenant_id`) REFERENCES `tenants` (`id`) ON DELETE CASCADE)
[2025-07-26 21:59:21] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:59:21] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:59:22] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 21:59:22] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:01:45] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:01:45] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:01:45] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:01:45] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:25] Database error: SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`pms_db`.`leases`, CONSTRAINT `leases_ibfk_1` FOREIGN KEY (`tenant_id`) REFERENCES `tenants` (`id`) ON DELETE CASCADE)
[2025-07-26 22:02:25] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:25] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:26] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:26] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:42] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:43] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:43] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:02:43] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:19] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:20] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:20] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:20] Error syncing tenant user_id=39: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:44] Database error: SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`pms_db`.`leases`, CONSTRAINT `leases_ibfk_1` FOREIGN KEY (`tenant_id`) REFERENCES `tenants` (`id`) ON DELETE CASCADE)
[2025-07-26 22:06:45] Error syncing tenant user_id=40: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:45] Error syncing tenant user_id=38: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
[2025-07-26 22:06:45] Error syncing tenant user_id=37: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '' for key 'username'
